Song Name,Song-url,Artist,Artist-url,Artist Country,Release year
Waterloo,https://secondhandsongs.com/performance/952318/versions,Black ABBA(Norma Lewis),https://secondhandsongs.com/artist/145408,United Kingdom,2008
Waterloo,https://secondhandsongs.com/performance/899821/versions,Andreas Johnson,https://secondhandsongs.com/artist/157489,Sweden,2008
Waterloo,https://secondhandsongs.com/performance/733838/versions,Eliza Lacerda,https://secondhandsongs.com/artist/99978,Brazil,2009
Waterloo,https://secondhandsongs.com/performance/127704/versions,Brdr. Olsen,https://secondhandsongs.com/artist/6300,Denmark,2010
Mamma mia / Waterloo,https://secondhandsongs.com/performance/1228592/versions,Rock Choir,https://secondhandsongs.com/artist/191267,United Kingdom,2011
Waterloo,https://secondhandsongs.com/performance/614457/versions,Judith Nijland,https://secondhandsongs.com/artist/118919,Netherlands,2016
ABBA Medley,https://secondhandsongs.com/performance/1511488/versions,"Lindiwe Bungane, Corlea, Jospeh Clark, Timothy Moloi & Jannie Moolman",https://secondhandsongs.com/artist/64902+197976+224566+224625+224628,South Africa,2016
Disco Medley,https://secondhandsongs.com/performance/633894/versions,Peter Hollens feat. Bailey Pelkman,https://secondhandsongs.com/artist/93052+121401,United States,2017
Waterloo,https://secondhandsongs.com/performance/716508/versions,Hugh Skinner & Lily James,https://secondhandsongs.com/artist/122459+132471,United Kingdom,2018
Waterloo,https://secondhandsongs.com/performance/745284/versions,Cher,https://secondhandsongs.com/artist/45,United States,2018
Waterloo,https://secondhandsongs.com/performance/854521/versions,Popdudes,https://secondhandsongs.com/artist/68686,United States,2018
Mamma mia,https://secondhandsongs.com/performance/902570/versions,7th Ave,https://secondhandsongs.com/artist/99582,United States,2019
Eurovision Medley,https://secondhandsongs.com/performance/1172862/versions,OG3NE,https://secondhandsongs.com/artist/97886,Netherlands,2020
"Song-a-Long: ""Believe"", ""Ray of Light"", ""Waterloo"", ""Ne partez pas sans moi"" and ""I Gotta Feeling""",https://secondhandsongs.com/performance/1007067/versions,Cast [Eurovision Song Contest - The Story of Fire Saga],https://secondhandsongs.com/artist/41208+71752+81115+85195+107770+147454+169540+169541+169544+169545+169546+169547+169548+169549+169550+169551+169552,Norway,2020
Take a Chance on Me - Waterloo - Mamma mia - The Winner Takes It All - Dancing Queen,https://secondhandsongs.com/performance/1110332/versions,Jared Halley,https://secondhandsongs.com/artist/96553,United States,2020
Waterloo,https://secondhandsongs.com/submission/246830,Dami Im,https://secondhandsongs.com/artist/95346,Australia,
Waterloo,https://secondhandsongs.com/performance/593899/versions,Seija Simola - Esko Linnavallin orkesteri,https://secondhandsongs.com/artist/51788+51789,Finland,1974
Waterloo,https://secondhandsongs.com/performance/227988/versions,Ami Aspelund,https://secondhandsongs.com/artist/56115,Finland,1974
Waterloo,https://secondhandsongs.com/performance/1149600/versions,Koivistolaiset,https://secondhandsongs.com/artist/44710,Finland,1974
Waterloo,https://secondhandsongs.com/performance/696067/versions,Eija Kantola,https://secondhandsongs.com/artist/78007,Finland,1997
Vaatepuu,https://secondhandsongs.com/performance/680016/versions,Vilperin Perikunta,https://secondhandsongs.com/artist/65520,Finland,1993
Waterloo,https://secondhandsongs.com/performance/104035/versions,Gerd Michaelis-Chor und Orchestrion Berlin,https://secondhandsongs.com/artist/39607+39608,Germany,1974
Waterloo,https://secondhandsongs.com/performance/223404/versions,Orchester Udo Reichel,https://secondhandsongs.com/artist/54021,Germany,1974
Waterloo,https://secondhandsongs.com/performance/466544/versions,Julia Lindholm,https://secondhandsongs.com/artist/98590,Sweden,2016
Waterloo,https://secondhandsongs.com/performance/1045976/versions,Nicole [DE],https://secondhandsongs.com/artist/40698,Germany,2017
Waterloo,https://secondhandsongs.com/performance/774496/versions,Eva Kostolányiová,https://secondhandsongs.com/artist/65820,Slovakia,1974
Waterloo,https://secondhandsongs.com/performance/985045/versions,Los Ros,https://secondhandsongs.com/artist/164625,Spain,1974
Waterloo,https://secondhandsongs.com/submission/117510,Guildo Horn & Die orthopädischen Strümpfe,https://secondhandsongs.com/artist/53992,Germany,2018
Waterloo,https://secondhandsongs.com/submission/137806,Zalatnay Sarolta,https://secondhandsongs.com/artist/185678,Hungary,1974
Waterloo,https://secondhandsongs.com/submission/172187,The Kik,https://secondhandsongs.com/artist/75803,Netherlands,2022
