Song Name,Song-url,Artist,Artist-url,Artist Country,Release year
Waterloo - My Boy Lollipop - Honey Honey,https://secondhandsongs.com/performance/356477/versions,Hugo Strasser und sein Tanzorchester,https://secondhandsongs.com/artist/62366,Germany,1974
Sugar Baby Love - Honey Honey,https://secondhandsongs.com/performance/444054/versions,Max Greger und sein Orchester,https://secondhandsongs.com/artist/63767,Germany,1974
"Honey, Honey",https://secondhandsongs.com/performance/736078/versions,Ingmar Nordströms,https://secondhandsongs.com/artist/63934,Sweden,1974
Honey Honey,https://secondhandsongs.com/performance/75228/versions,Arthur Greenslade & His Orchestra,https://secondhandsongs.com/artist/31594,United Kingdom,1975
"Honey, Honey",https://secondhandsongs.com/performance/88590/versions,Moog,https://secondhandsongs.com/artist/184905,Australia,1976
"Asi, asi",https://secondhandsongs.com/performance/733511/versions,Pražské smyčce(Jan Hrábek),https://secondhandsongs.com/artist/135053,Czech Republic,1976
"I Do, I Do, I Do, I Do - Mamma Mia - Fernando - Honey, Honey - So Long - Waterloo - Nina, Pretty Ba…",https://secondhandsongs.com/performance/224158/versions,Alojz Bouda,https://secondhandsongs.com/artist/63073,Slovakia,1977
Honey Honey,https://secondhandsongs.com/performance/626240/versions,The Alan Tew Orchestra,https://secondhandsongs.com/artist/16341,United Kingdom,1977
"Honey, Honey",https://secondhandsongs.com/submission/204204,Gunter Noris and His Dance Band (Günter Noris),https://secondhandsongs.com/artist/64285,Germany,1978
Honey Honey,https://secondhandsongs.com/submission/195899,L.A. Sounds(Chevron Studio Artists),https://secondhandsongs.com/artist/142016,United Kingdom,1979
"Honey, Honey",https://secondhandsongs.com/performance/1037239/versions,Hot Lips Big Band,https://secondhandsongs.com/artist/108522,Sweden,1987
"Honey, Honey",https://secondhandsongs.com/performance/933788/versions,The Munich Philharmonic Orchestra,https://secondhandsongs.com/artist/101335,Germany,1991
"Honey, Honey",https://secondhandsongs.com/performance/568323/versions,Simons,https://secondhandsongs.com/artist/95851,Sweden,1992
"Honey, Honey",https://secondhandsongs.com/performance/621031/versions,The Gary Tesca Orchestra,https://secondhandsongs.com/artist/831,Netherlands,1995
"Honey, Honey",https://secondhandsongs.com/performance/528676/versions,Sweet Little Band,https://secondhandsongs.com/artist/71051,Argentina,2007
"Honey, Honey",https://secondhandsongs.com/performance/844392/versions,Babies & Kids,https://secondhandsongs.com/artist/104297,Argentina,2008
Honey Honey,https://secondhandsongs.com/performance/1240420/versions,Ralf Willing & His Multisound-Orchestra,https://secondhandsongs.com/artist/192398,Germany,2013
Honey Honey,https://secondhandsongs.com/performance/1137923/versions,Judson Mancebo,https://secondhandsongs.com/artist/180173,Brazil,2013
"Honey, Honey",https://secondhandsongs.com/performance/1120564/versions,8 Bit Arcade,https://secondhandsongs.com/artist/99220,Australia,2020
Honey Honey,https://secondhandsongs.com/performance/1266239/versions,The Cat and Owl,https://secondhandsongs.com/artist/172944,United Kingdom,2021
"Asi, asi",https://secondhandsongs.com/performance/695287/versions,Hana Zagorová a Petr Rezek - Taneční orchestr Čs. rozhlasu - řídí Josef Vobruba,https://secondhandsongs.com/artist/62450+65695+90240+106183,Czech Republic,1975
"Asi, asi",https://secondhandsongs.com/performance/810840/versions,Monika Absolonová,https://secondhandsongs.com/artist/117817,Czech Republic,2010
Hokus Pokus,https://secondhandsongs.com/performance/1389128/versions,Alice & Rita,https://secondhandsongs.com/artist/117307,Denmark,1974
"Honey, Honey",https://secondhandsongs.com/performance/317315/versions,Monika & Aarno Ranisen Orkesteri,https://secondhandsongs.com/artist/43827+68450,Finland,1974
Honey Honey,https://secondhandsongs.com/performance/315279/versions,Piritta,https://secondhandsongs.com/artist/79098,Finland,1975
"Honey, Honey",https://secondhandsongs.com/performance/719094/versions,Black & White [FI],https://secondhandsongs.com/artist/132850,Finland,1975
Honey Honey,https://secondhandsongs.com/performance/630177/versions,Johanna Raunio,https://secondhandsongs.com/artist/121198,Finland,1994
"Honey, Honey",https://secondhandsongs.com/performance/1013748/versions,Flood [Fontana],https://secondhandsongs.com/artist/170134,Germany,1974
"Honey, Honey",https://secondhandsongs.com/performance/807888/versions,"Peggy Pollow, Anna-Katharina Meier & Ekaterini Tsapanidou",https://secondhandsongs.com/artist/111993+145283+145284,Germany,2004
Kabhi kabhi,https://secondhandsongs.com/performance/769150/versions,Salma & Sabina Agha,https://secondhandsongs.com/artist/139805+139806,India,1981
